Document_ID,Risk_Score,Top_Topic,Text
4623,1.7024,4,"Received, understood n acted upon!"
4624,1.7024,4,"They finally came to fix the ceiling."
4636,1.7024,4,"These won't do. Have to move on to morphine"
4640,1.7024,4,"Captain vijaykanth is doing comedy in captain tv..he is drunken :)"
4642,1.7024,4,"Do you hide anythiing or keeping distance from me"
4643,1.7024,4,"Havent."
4645,1.7024,4,"Sorry i din lock my keypad."
4647,1.7024,4,"Are you planning to come chennai?"
4652,1.7024,4,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """
4654,1.7024,4,"Where r e meeting tmr?"
4657,1.7024,4,"Our Prasanth ettans mother passed away last night. Just pray for her and family."
4663,1.7024,4,"Ok no prob..."
4670,1.7024,4,"IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO"
4676,1.7024,4,"I'm leaving my house now."
4679,1.7024,4,"Wewa is 130. Iriver 255. All 128 mb."
4683,1.7024,4,"Are you staying in town ?"
4692,1.7024,4,"Ok no prob"
4693,1.7024,4,"Surly ill give it to you:-) while coming to review."
4700,1.7024,4,"Don no da:)whats you plan?"
4704,1.7024,4,"Anytime..."
4709,1.7024,4,"Wif my family booking tour package."
4714,1.7024,4,"Thats cool princess! I will cover your face in hot sticky cum :)"
4733,1.7024,4,"K:)eng rocking in ashes:)"
4737,1.7024,4,"Oh k:)after that placement there ah?"
4744,1.7024,4,"Ya very nice. . .be ready on thursday"
4746,1.7024,4,"Thinking of u ;) x"
4765,1.7024,4,"Prepare to be pleasured :)"
4768,1.7024,4,"Whens your radio show?"
4788,1.7024,4,"Holy living christ what is taking you so long"
4791,1.7024,4,"We're on the opposite side from where we dropped you off"
4794,1.7024,4,"Gd luck 4 ur exams :-)"
4796,1.7024,4,"Sorry that was my uncle. I.ll keep in touch"
4804,1.7024,4,"Reverse is cheating. That is not mathematics."
4805,1.7024,4,"How do you plan to manage that"
4820,1.7024,4,"How's ur paper?"
4823,1.7024,4,"Im good! I have been thinking about you..."
4825,1.7024,4,":-) :-)"
4826,1.7024,4,"Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?"
4828,1.7024,4,"Haha, just what I was thinkin"
4841,1.7024,4,"That's one of the issues but california is okay. No snow so its manageable"
4847,1.7024,4,"Missing you too.pray inshah allah"
4854,1.7024,4,"I liked your new house"
4857,1.7024,4,"Same to u..."
4860,1.7024,4,"Ok..."
4871,1.7024,4,"1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face."
4883,1.7024,4,"When/where do I pick you up"
4896,1.7024,4,"Convey my regards to him"
4905,1.7024,4,"I;m reaching in another 2 stops."
4915,1.7024,4,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
4925,1.7024,4,"Oh yah... We never cancel leh... Haha"
4926,1.7024,4,"We can go 4 e normal pilates after our intro..."
4929,1.7024,4,"Wanna do some art?! :D"
4934,1.7024,4,"Match started.india  &lt;#&gt;  for 2"
4938,1.7024,4,"K..k.:)congratulation .."
4957,1.7024,4,"Doing my masters. When will you buy a bb cos i have for sale and how's bf"
4967,1.7024,4,"A few people are at the game, I'm at the mall with iouri and kaila"
4983,1.7024,4,"I said its okay. Sorry"
4985,1.7024,4,"Networking job is there."
4988,1.7024,4,"That's y u haf 2 keep me busy..."
4989,1.7024,4,"No rushing. I'm not working. I'm in school so if we rush we go hungry."
4990,1.7024,4,"Which channel:-):-):):-)."
5001,1.7024,4,"Hmph. Go head, big baller."
5003,1.7024,4,"Nope. Since ayo travelled, he has forgotten his guy"
5007,1.7024,4,"Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!"
5023,1.7024,4,":-( sad puppy noise"
5026,1.7024,4,"Where you. What happen"
5030,1.7024,4,"Go chase after her and run her over while she's crossing the street"
5039,1.7024,4,"(You didn't hear it from me)"
5052,1.7024,4,"I will vote for wherever my heart guides me"
5065,1.7024,4,"Ok i also wan 2 watch e 9 pm show..."
5073,1.7024,4,"As in different styles?"
5091,1.7024,4,"St andre, virgil's cream"
5094,1.7024,4,"Gokila is talking with you aha:)"
5107,1.7024,4,"Ding me on ya break fassyole! Blacko from londn"
5109,1.7024,4,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
5115,1.7024,4,"Argh why the fuck is nobody in town ;_;"
5118,1.7024,4,"Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here...."
5119,1.7024,4,"Are you driving or training?"
5121,1.7024,4,"PRIVATE! Your 2003 Account Statement for 078"
5122,1.7024,4,"Oops I did have it,  &lt;#&gt; ?"
5128,1.7024,4,"Cuz ibored. And don wanna study"
5129,1.7024,4,"Wot about on wed nite I am 3 then but only til 9!"
5136,1.7024,4,"Sorry * was at the grocers."
5137,1.7024,4,"There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?"
5145,1.7024,4,"I'm in office now da:)where are you?"
5160,1.7024,4,"No but the bluray player can"
5161,1.7024,4,"Ok... Then r we meeting later?"
5174,1.7024,4,"U 2."
5175,1.7024,4,"Water logging in desert. Geoenvironmental implications."
5186,1.7024,4,"I just cooked a rather nice salmon a la you"
5187,1.7024,4,"I uploaded mine to Facebook"
5189,1.7024,4,"Okie"
5194,1.7024,4,"It's wylie, you in tampa or sarasota?"
5200,1.7024,4,"Ugh my leg hurts. Musta overdid it on mon."
5211,1.7024,4,"Dai i downloaded but there is only exe file which i can only run that exe after installing."
5212,1.7024,4,"It is only yesterday true true."
5213,1.7024,4,"K.k.how is your business now?"
5216,1.7024,4,"I keep ten rs in my shelf:) buy two egg."
5217,1.7024,4,"I am late. I will be there at"
5223,1.7024,4,"5 nights...We nt staying at port step liao...Too ex"
5227,1.7024,4,"Prabha..i'm soryda..realy..frm heart i'm sory"
5236,1.7024,4,"Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?"
5242,1.7024,4,"Its a part of checking IQ"
5249,1.7024,4,"U come n search tat vid..not finishd.."
5259,1.7024,4,"1 in cbe. 2 in chennai."
5269,1.7024,4,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx"
5274,1.7024,4,"Its too late:)but its k.wish you the same."
5282,1.7024,4,"And how you will do that, princess? :)"
5294,1.7024,4,"I donno its in your genes or something"
5299,1.7024,4,"I.ll hand her my phone to chat wit u"
5308,1.7024,4,"What you did in  leave."
5316,1.7024,4,"Hahaha..use your brain dear"
5320,1.7024,4,"Kothi print out marandratha."
5324,1.7024,4,"Aah bless! How's your arm?"
5330,1.7024,4,"Sir, waiting for your letter."
5331,1.7024,4,"Dude im no longer a pisces. Im an aquarius now."
5335,1.7024,4,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
5338,1.7024,4,"My birthday is on feb  &lt;#&gt;  da. ."
5339,1.7024,4,"So when do you wanna gym?"
5341,1.7024,4,"Are u awake? Is there snow there?"
5345,1.7024,4,"When you guys planning on coming over?"
5351,1.7024,4,"No one interested. May be some business plan."
5356,1.7024,4,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
5358,1.7024,4,"Ok"
5373,1.7024,4,"Ok., is any problem to u frm him? Wats matter?"
5380,1.7024,4,"Somebody set up a website where you can play hold em using eve online spacebucks"
5381,1.7024,4,"Its sunny in california. The weather's just cool"
5389,1.7024,4,"NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!"
5398,1.7024,4,"That's necessarily respectful"
5400,1.7024,4,"And he's apparently bffs with carly quick now"
5407,1.7024,4,"Dear are you angry i was busy dear"
5409,1.7024,4,"... Are you in the pub?"
5413,1.7024,4,"Gr8. So how do you handle the victoria island traffic. Plus when's the album due"
5415,1.7024,4,"East coast"
5423,1.7024,4,"Ok k..sry i knw 2 siva..tats y i askd.."
5429,1.7024,4,"You didnt complete your gist oh."
5432,1.7024,4,"If I was I wasn't paying attention"
5438,1.7024,4,"Am slow in using biola's fne"
5454,1.7024,4,"Except theres a chick with huge boobs."
5458,1.7024,4,"Arun can u transfr me d amt"
5460,1.7024,4,"If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/"
5464,1.7024,4,"U GOIN OUT 2NITE?"
5465,1.7024,4,"I will treasure every moment we spend together..."
5466,1.7024,4,"Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway"
5479,1.7024,4,"No probably  &lt;#&gt; %."
5487,1.7024,4,"Ofcourse I also upload some songs"
5489,1.7024,4,"K. I will sent it again"
5491,1.7024,4,"K. I will sent it again"
5499,1.7024,4,"Why did I wake up on my own &gt;:("
5503,1.7024,4,"Apo all other are mokka players only"
5511,1.7024,4,"I went to project centre"
5522,1.7024,4,"You are a big chic. Common. Declare"
5529,1.7024,4,"Its just the effect of irritation. Just ignore it"
5530,1.7024,4,"What about this one then."
5532,1.7024,4,"Compliments to you. Was away from the system. How your side."
5533,1.7024,4,"happened here while you were adventuring"
5535,1.7024,4,"Ok which your another number"
5540,1.7024,4,"Just sleeping..and surfing"
5554,1.7024,4,"Hahaha..use your brain dear"
5566,1.7024,4,"Huh y lei..."
5570,1.7024,4,"Pity, * was in mood for that. So...any other suggestions?"
4290,1.6941,19,"Hey mr whats the name of that bill brison book the one about language and words"
65,1.6941,12,"Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice."
664,1.6941,13,"Sorry me going home first... Daddy come fetch ü later..."
1696,1.6941,13,"Ü eatin later but i'm eatin wif my frens now lei... Ü going home first?"
2758,1.6941,19,"Have a good trip. Watch out for . Remember when you get back we must decide about easter."
5401,1.6941,19,"HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening..."
588,1.6941,18,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den..."
2162,1.6941,13,"No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar."
1020,1.6940,13,"Nope watching tv at home... Not going out. V bored..."
1157,1.6940,1,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
1421,1.6940,1,"Speak only when you feel your words are better than the silence... Gud mrng:-)"
1898,1.6940,4,"I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player."
2194,1.6940,15,"Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails."
3492,1.6940,1,"Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale..."
3932,1.6940,1,"I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present."
4940,1.6940,1,"No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x"
1618,1.6940,1,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
2457,1.6940,4,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
3652,1.6940,1,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
4943,1.6940,1,"Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?"
5104,1.6940,17,"In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ"
3910,1.6939,19,"Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!"
5198,1.6939,19,"I like cheap! But i‘m happy to splash out on the wine if it makes you feel better.."
5018,1.6938,19,"Hey gals...U all wanna meet 4 dinner at nìte?"
643,1.6938,15,"said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day!"
787,1.6938,19,"She was supposed to be but couldn't make it, she's still in town though"
1204,1.6938,15,"Me also da, i feel yesterday night  wait til 2day night dear."
1396,1.6938,19,"R we still meeting 4 dinner tonight?"
1430,1.6938,19,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up"
1960,1.6938,7,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
3370,1.6938,19,"Hey elaine, is today's meeting still on?"
3383,1.6938,15,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
3649,1.6938,19,"Hey babe, my friend had to cancel, still up for a visit ?"
4090,1.6938,19,"He needs to stop going to bed and make with the fucking dealing"
4936,1.6938,19,"Hey do you want anything to buy:)"
5154,1.6938,19,"Haven't left yet so probably gonna be here til dinner"
5240,1.6938,14,"Jay wants to work out first, how's 4 sound?"
5477,1.6938,15,"Yes princess! I want to please you every night. Your wish is my command..."
5538,1.6938,15,"Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX"
105,1.6938,19,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston."
982,1.6938,15,"If he started searching he will get job in few days.he have great potential and talent."
1110,1.6938,7,"No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)"
1247,1.6938,17,"Hello which the site to download songs its urgent pls"
1936,1.6938,15,"Hope you are having a great day."
2032,1.6938,19,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
2061,1.6938,7,"He didn't see his shadow. We get an early spring yay"
2136,1.6938,15,"If he started searching he will get job in few days.he have great potential and talent."
3665,1.6938,7,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."
3841,1.6938,7,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
4533,1.6938,15,"I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly."
4656,1.6938,15,"Hope you are having a great day."
5133,1.6938,15,"it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt;"
5359,1.6938,15,"Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow"
126,1.6937,4,"Ü predict wat time ü'll finish buying?"
273,1.6937,15,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay."
1265,1.6937,4,"Ok. No wahala. Just remember that a friend in need ..."
1288,1.6937,15,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
2305,1.6937,4,"Should I tell my friend not to come round til like  &lt;#&gt; ish?"
2826,1.6937,1,"No need to buy lunch for me.. I eat maggi mee.."
3012,1.6937,4,"Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)"
3183,1.6937,4,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da"
3200,1.6937,4,"7 lor... Change 2 suntec... Wat time u coming?"
3477,1.6937,15,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
3778,1.6937,15,"Ok lor. Msg me b4 u call."
4120,1.6937,12,"Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh..."
4353,1.6937,15,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
4364,1.6937,1,"I can't right this second, gotta hit people up first"
4385,1.6937,1,"No need lar i go engin? Cos my sis at arts today..."
4613,1.6937,4,"Wat time ü finish?"
5178,1.6937,6,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u"
5336,1.6937,1,"No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you."
98,1.6937,12,"i see. When we finish we have loads of loans to pay"
430,1.6937,1,"7 at esplanade.. Do ü mind giving me a lift cos i got no car today.."
538,1.6937,1,"Probably gonna be here for a while, see you later tonight &lt;)"
579,1.6937,12,"Ü wait 4 me in sch i finish ard 5.."
712,1.6937,1,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."
900,1.6937,1,"Thursday night? Yeah, sure thing, we'll work it out then"
1054,1.6937,1,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
1057,1.6937,15,"I'm at work. Please call"
1413,1.6937,4,"somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams"
1425,1.6937,1,"Lol great now im getting hungry."
1485,1.6937,10,"Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu"
1519,1.6937,4,"Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists."
2177,1.6937,15,"I'm at work. Please call"
2187,1.6937,10,"Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng"
2192,1.6937,1,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too."
2524,1.6937,1,"Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar"
2662,1.6937,1,"Want to finally have lunch today?"
2755,1.6937,4,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
2800,1.6937,10,"Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu"
2804,1.6937,4,"And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*"
2973,1.6937,1,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."
3158,1.6937,1,"Long time. You remember me today."
3552,1.6937,1,"Dad wanted to talk about the apartment so I got a late start, omw now"
3659,1.6937,4,"Studying. But i.ll be free next weekend."
3874,1.6937,1,"I am joining today formally.Pls keep praying.will talk later."
4005,1.6937,4,"somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams"
4016,1.6937,4,"Sorry, I can't text &amp; drive coherently, see you in twenty"
4188,1.6937,1,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
4373,1.6937,10,"Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng"
4543,1.6937,1,"Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?"
4687,1.6937,7,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
4688,1.6937,4,"But pls dont play in others life."
5022,1.6937,1,"It's cool, we can last a little while. Getting more any time soon?"
5387,1.6937,15,"I'm at work. Please call"
5421,1.6937,10,"I dont know oh. Hopefully this month."
474,1.6936,4,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
487,1.6936,4,"If we win its really no 1 side for long time."
2029,1.6936,4,"No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch"
2934,1.6936,4,"Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr."
4026,1.6936,4,"Wat time ü wan today?"
5149,1.6936,4,"K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)"
5173,1.6936,4,"Aight, text me tonight and we'll see what's up"
125,1.6936,1,"I am going to sao mu today. Will be done only at 12"
287,1.6936,1,"K, I might come by tonight then if my class lets out early"
361,1.6936,1,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
472,1.6936,4,"okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm"
491,1.6936,4,"I think i've fixed it can you send a test message?"
539,1.6936,4,"Or maybe my fat fingers just press all these buttons and it doesn't know what to do."
559,1.6936,4,"I know that my friend already told that."
676,1.6936,1,"I've got  &lt;#&gt; , any way I could pick up?"
1145,1.6936,15,"And is there a way you can send shade's stuff to her. And she has been wonderful too."
1833,1.6936,1,"Hello- thanx for taking that call. I got a job! Starts on monday!"
2423,1.6936,1,"Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then."
2923,1.6936,1,"Yo, any way we could pick something up tonight?"
3846,1.6936,1,"Yeah that's what I thought, lemme know if anything's goin on later"
3873,1.6936,1,"Yeah my usual guy's out of town but there're definitely people around I know"
3896,1.6936,4,"Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm"
5108,1.6936,1,"I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA"
5446,1.6936,1,"And that's fine, I got enough bud to last most of the night at least"
412,1.6936,4,"Come by our room at some point so we can iron out the plan for this weekend"
3021,1.6936,4,"Wat time do u wan 2 meet me later?"
744,1.6888,1,"Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed."
2670,1.6888,4,"Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg"
3647,1.6888,4,"wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg."
4158,1.6888,4,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
989,1.6888,4,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
2225,1.6888,12,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120"
2251,1.6888,12,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154"
2403,1.6888,4,"Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)"
3223,1.6888,12,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
3952,1.6888,4,"I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso."
4049,1.6888,12,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
4958,1.6888,1,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
3047,1.6887,1,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
3705,1.6886,19,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
4421,1.6886,17,"How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …"
398,1.6886,4,"Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake."
1974,1.6886,4,"Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!"
2745,1.6886,19,"But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died."
4625,1.6886,19,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."
2794,1.6884,19,"Well there's still a bit left if you guys want to tonight"
5199,1.6884,4,"She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request."
3411,1.6882,4,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though!"
5057,1.6882,4,"Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?"
6,1.6851,19,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv"
618,1.6850,3,"He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor."
2546,1.6848,6,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
2836,1.6675,1,"U sick still can go shopping?"
4431,1.6670,1,"Hey they r not watching movie tonight so i'll prob b home early..."
2090,1.6670,4,"Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50"
4593,1.6670,4,"Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50"
2650,1.6669,15,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
2362,1.6669,12,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
4496,1.6669,4,"Man this bus is so so so slow. I think you're gonna get there before me"
1528,1.6669,4,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
3715,1.6668,19,"If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok."
446,1.6668,19,"HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"
672,1.6668,7,"Ho ho - big belly laugh! See ya tomo"
3991,1.6668,12,"Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now..."
2779,1.6668,18,"Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning."
3856,1.6668,1,"oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight"
1639,1.6667,15,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G."
980,1.6667,19,"Hey you can pay. With salary de. Only  &lt;#&gt; ."
1221,1.6667,4,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
4182,1.6667,15,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
1714,1.6667,1,"o turns out i had stereo love on mi phone under the unknown album."
5368,1.6667,1,"Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates"
5017,1.6666,4,"I think the other two still need to get cash but we can def be ready by 9"
106,1.6666,4,"Umma my life and vava umma love you lot dear"
370,1.6666,4,"Wat uniform? In where get?"
405,1.6666,4,"None of that's happening til you get here though"
454,1.6666,14,"K:)k:)what are detail you want to transfer?acc no enough?"
457,1.6666,4,"Si si. I think ill go make those oreo truffles."
585,1.6666,15,"my ex-wife was not able to have kids. Do you want kids one day?"
690,1.6666,19,"Thanks love. But am i doing torch or bold."
